10001	251
10001	267
10001	334
10001	386
10001	452
10001	494
10001	501
10001	669
10001	727
10001	829
10001	887
10001	987
10001	992
10001	997
10001	1039
10001	1093
10001	1166
10001	1268
10001	1347
10001	1384
10001	1612
10001	1768
10001	1791
10001	1794
10001	1882
10001	1893
10001	2062
10001	2147
10001	2178
10001	2281
10001	2462
10001	2482
10001	2526
10001	2737
10001	3259
10001	3526
10001	3577
10001	3756
10001	3771
10001	3794
10001	3822
10001	4076
10001	4166
10001	4268
10001	4347
10001	4378
10001	4528
10001	4588
10001	4641
10001	4715
10001	4746
10001	4836
10001	4858
10001	4902
10001	5177
10001	5300
10001	5302
10001	5339
10001	5400
10001	5552
10001	5701
10001	5790
10001	5837
10001	5879
10001	5902
10001	5954
10001	6245
10001	6297
10001	6382
10001	6590
10001	6615
10001	6836
10001	6853
10001	6890
10001	7146
10001	7190
10001	7309
10001	7408
10001	7452
10001	7760
10001	8072
10001	8287
10001	8651
10001	8801
10001	8936
10001	9130
10001	9278
10001	9312
10001	9321
10001	9463
10001	9760
10001	9890
10001	9892
10001	10042
10001	10155
10001	10287
10001	10312
10001	10334
10001	10463
10001	10568
10001	10580
10001	10821
10001	10822
10001	11268
10001	11290
10001	11366
10001	11711
10001	11978
10001	12047
10001	12278
10001	12413
10001	12427
10001	12445
10001	12458
10002	87
10002	117
10002	170
10002	536
10002	698
10002	875
10002	886
10002	916
10002	1032
10002	1136
10002	1264
10002	1559
10002	1584
10002	2030
10002	2052
10002	2128
10002	2191
10002	2325
10002	2392
10002	2494
10002	2570
10002	2575
10002	2851
10002	3387
10002	3449
10002	3515
10002	3572
10002	3618
10002	3759
10002	3795
10002	3958
10002	4282
10002	4443
10002	4453
10002	4539
10002	4542
10002	4565
10002	4886
10002	4891
10002	4968
10002	5082
10002	5098
10002	5133
10002	5183
10002	5235
10002	5252
10002	5331
10002	5582
10002	5635
10002	5642
10002	6024
10002	6213
10002	6376
10002	6443
10002	6451
10002	6519
10002	6756
10002	6881
10002	6909
10002	6934
10002	7253
10002	7616
10002	7970
10002	8156
10002	8158
10002	8301
10002	8341
10002	8397
10002	8537
10002	8639
10002	8777
10002	8784
10002	8840
10002	8900
10002	8932
10002	8949
10002	9003
10002	9020
10002	9099
10002	9117
10002	9503
10002	9530
10002	9712
10002	10038
10002	10064
10002	10079
10002	10182
10002	10455
10002	10469
10002	10481
10002	10495
10002	10533
10002	11415
10002	11440
10002	11657
10002	11698
10002	11751
10002	11767
10002	11806
10002	12026
10002	12368
10002	12459
10003	26
10003	166
10003	393
10003	640
10003	845
10003	1160
10003	1222
10003	1331
10003	1560
10003	1648
10003	1894
10003	2029
10003	2087
10003	2092
10003	2316
10003	2376
10003	2835
10003	2849
10003	2963
10003	3006
10003	3127
10003	3256
10003	3638
10003	4148
10003	4196
10003	4252
10003	4368
10003	4389
10003	4601
10003	4830
10003	4911
10003	4935
10003	4980
10003	5041
10003	5229
10003	5492
10003	5498
10003	5608
10003	5672
10003	5731
10003	5937
10003	6279
10003	6381
10003	6557
10003	6677
10003	7432
10003	7776
10003	8111
10003	8189
10003	8195
10003	8402
10003	8419
10003	8617
10003	8644
10003	9104
10003	9237
10003	9300
10003	9514
10003	9843
10003	9977
10003	10133
10003	10333
10003	10654
10003	10696
10003	11076
10003	11077
10003	11428
10003	11455
10003	11473
10003	11499
10003	11525
10003	11911
10003	11986
10003	12355
10004	40
10004	203
10004	233
10004	566
10004	766
10004	1206
10004	1599
10004	1753
10004	1976
10004	2162
10004	2239
10004	2249
10004	2383
10004	2603
10004	2605
10004	3154
10004	3516
10004	3691
10004	4200
10004	4292
10004	4309
10004	4391
10004	4666
10004	4706
10004	5020
10004	5116
10004	5125
10004	5145
10004	5236
10004	5637
10004	5662
10004	5776
10004	5786
10004	6073
10004	7122
10004	7626
10004	7677
10004	7787
10004	7929
10004	8057
10004	8249
10004	8355
10004	8392
10004	8522
10004	8525
10004	8548
10004	8757
10004	8773
10004	8905
10004	8917
10004	8992
10004	8995
10004	9068
10004	9071
10004	9094
10004	9204
10004	9493
10004	9528
10004	9546
10004	9910
10004	10108
10004	10126
10004	10276
10004	10309
10004	10347
10004	10362
10004	10537
10004	10790
10004	10943
10004	11140
10004	11394
10004	11621
10004	11703
10004	11781
10004	11982
10004	12006
10004	12310
10004	12367
10005	315
10005	423
10005	448
10005	849
10005	1213
10005	1669
10005	1711
10005	2153
10005	2578
10005	2780
10005	2990
10005	3095
10005	3163
10005	3220
10005	3418
10005	3704
10005	3878
10005	3899
10005	4039
10005	4047
10005	4052
10005	4271
10005	4848
10005	5185
10005	5188
10005	5313
10005	5755
10005	5768
10005	5846
10005	5851
10005	6167
10005	6184
10005	6234
10005	6505
10005	6562
10005	6743
10005	6830
10005	7049
10005	7251
10005	7276
10005	7495
10005	7515
10005	7594
10005	7650
10005	7780
10005	7950
10005	8086
10005	8120
10005	8391
10005	8918
10005	9025
10005	9388
10005	9807
10005	9827
10005	9909
10005	9969
10005	10231
10005	10479
10005	10577
10005	10648
10005	11209
10005	11245
10005	11793
10005	11900
10005	11935
10005	12028
10005	12037
10005	12107
10005	12349
10005	12474
10006	3
10006	74
10006	406
10006	561
10006	638
10006	743
10006	773
10006	799
10006	805
10006	874
10006	881
10006	907
10006	1216
10006	1241
10006	1301
10006	1412
10006	1634
10006	1639
10006	1935
10006	2111
10006	2295
10006	2340
10006	2672
10006	3132
10006	3413
10006	3443
10006	3735
10006	3952
10006	4018
10006	4451
10006	5157
10006	5239
10006	5361
10006	5761
10006	5911
10006	6305
10006	6366
10006	6546
10006	6936
10006	6949
10006	7099
10006	7110
10006	7213
10006	7299
10006	7318
10006	7384
10006	7744
10006	7764
10006	8153
10006	8274
10006	8315
10006	8587
10006	8762
10006	9310
10006	9348
10006	9414
10006	9420
10006	9435
10006	9591
10006	9679
10006	9912
10006	10198
10006	10213
10006	10244
10006	10256
10006	10260
10006	10367
10006	10564
10006	10697
10006	10756
10006	10829
10006	10860
10006	11007
10006	11310
10006	11569
10006	11584
10006	11607
10006	11678
10006	12058
10006	12178
10006	12181
10007	107
10007	228
10007	782
10007	1124
10007	1192
10007	1309
10007	1874
10007	1940
10007	2981
10007	3012
10007	3276
10007	3423
10007	3747
10007	3988
10007	4153
10007	4290
10007	4306
10007	4404
10007	4413
10007	4786
10007	4821
10007	4962
10007	5333
10007	5381
10007	5553
10007	5668
10007	6040
10007	6274
10007	6386
10007	6474
10007	6641
10007	6732
10007	7064
10007	7797
10007	7826
10007	7858
10007	8338
10007	8665
10007	8674
10007	9150
10007	9202
10007	9589
10007	10024
10007	10094
10007	10389
10007	10583
10007	10732
10007	10815
10007	10999
10007	11055
10007	11148
10007	11719
10007	12404
10008	6
10008	348
10008	556
10008	777
10008	779
10008	1201
10008	1414
10008	1855
10008	1996
10008	2308
10008	2408
10008	2971
10008	3408
10008	3482
10008	3608
10008	3909
10008	4250
10008	4543
10008	4671
10008	4721
10008	4885
10008	5179
10008	5299
10008	5718
10008	5800
10008	5907
10008	6020
10008	6335
10008	6877
10008	6963
10008	7226
10008	7458
10008	8097
10008	8237
10008	8320
10008	8626
10008	8843
10008	8897
10008	8991
10008	9266
10008	9284
10008	9426
10008	9802
10008	9857
10008	9973
10008	10059
10008	10279
10008	10673
10008	10861
10008	11725
10008	11774
10008	11929
10008	12286
10009	130
10009	716
10009	1181
10009	1365
10009	1591
10009	2253
10009	2599
10009	4181
10009	4535
10009	4607
10009	4635
10009	4806
10009	5991
10009	7067
10009	7339
10009	8079
10009	10180
10009	10233
10009	10261
10009	10307
10009	10445
10009	10461
10009	10691
10009	11035
10009	11104
10009	11127
10009	11351
10009	11874
10010	319
10010	439
10010	810
10010	911
10010	1396
10010	1833
10010	2039
10010	2488
10010	2541
10010	2547
10010	2920
10010	4097
10010	4610
10010	5595
10010	5677
10010	5832
10010	5843
10010	5906
10010	6793
10010	7093
10010	7185
10010	7782
10010	7842
10010	8636
10010	8911
10010	9264
10010	9533
10010	10048
10010	10392
10010	11798
10010	11948
10010	12484
10011	27
10011	129
10011	391
10011	412
10011	962
10011	1278
10011	1335
10011	1353
10011	1447
10011	1809
10011	1993
10011	2139
10011	2841
10011	2986
10011	3613
10011	3829
10011	4329
10011	4345
10011	4689
10011	4766
10011	5109
10011	5512
10011	6177
10011	7139
10011	7149
10011	7258
10011	7457
10011	7792
10011	8089
10011	8373
10011	8886
10011	9154
10011	9539
10011	9703
10011	10788
10011	11941
10011	12087
10012	685
10012	1096
10012	1385
10012	1921
10012	4422
10012	5589
10012	5883
10012	6763
10012	7333
10012	7405
10012	7482
10012	7688
10012	7813
10012	8306
10012	8365
10012	8549
10012	8578
10012	9011
10012	9113
10012	9317
10012	9416
10012	9934
10012	9945
10012	10092
10012	10211
10012	10585
10012	10991
10012	11149
10012	11240
10012	11263
10012	11582
10012	11770
10012	12096
10012	12485
10013	574
10013	1048
10013	1451
10013	1869
10013	2247
10013	2280
10013	2345
10013	2409
10013	3143
10013	3458
10013	3744
10013	4066
10013	4244
10013	4361
10013	4516
10013	5364
10013	5892
