5001	104
5001	124
5001	125
5001	321
5001	368
5001	422
5001	542
5001	651
5001	660
5001	747
5001	845
5001	1162
5001	1532
5001	1592
5001	1655
5001	2145
5001	2272
5001	2321
5001	2454
5001	2522
5001	2641
5001	2703
5001	2736
5001	2765
5001	2777
5001	2867
5001	3014
5001	3248
5001	3262
5001	3284
5001	3311
5001	3685
5001	3805
5001	3818
5001	3891
5001	4004
5001	4067
5001	4226
5001	4391
5001	4403
5001	4477
5001	4538
5001	4566
5001	4584
5001	4712
5001	4958
5001	4991
5001	5053
5001	5058
5001	5164
5001	5184
5001	5553
5001	5929
5001	6030
5001	6152
5001	6220
5001	6382
5001	6534
5001	6535
5001	6700
5001	6772
5001	6806
5001	6996
5001	7032
5001	7049
5001	7064
5001	7187
5001	7217
5001	7229
5001	7253
5001	7266
5001	7352
5001	7394
5001	7408
5001	7485
5001	7518
5001	7529
5001	7720
5001	7779
5001	7788
5001	7791
5001	7818
5001	7912
5001	8104
5001	8129
5001	8139
5001	8302
5001	8311
5001	8331
5001	8428
5001	8454
5001	8520
5001	8531
5001	8628
5001	8775
5001	8785
5001	8917
5001	8978
5001	8982
5001	9016
5001	9056
5001	9154
5001	9207
5001	9213
5001	9237
5001	9286
5001	9311
5001	9335
5001	9424
5001	9440
5001	9545
5001	9674
5001	9712
5001	9714
5001	9766
5001	9813
5001	9864
5001	10174
5001	10183
5001	10224
5001	10266
5001	10413
5001	10546
5001	10610
5001	10635
5001	10725
5001	10749
5001	10758
5001	10827
5001	11073
5001	11129
5001	11250
5001	11293
5001	11368
5001	11392
5001	11496
5001	11555
5001	11559
5001	11602
5001	11648
5001	11722
5001	11852
5001	11956
5001	11968
5001	11971
5001	12069
5001	12115
5001	12340
5001	12460
5002	126
5002	176
5002	264
5002	299
5002	413
5002	495
5002	522
5002	735
5002	869
5002	928
5002	1010
5002	1274
5002	1598
5002	1609
5002	1851
5002	1971
5002	2343
5002	2672
5002	2980
5002	3057
5002	3109
5002	3213
5002	3219
5002	3309
5002	3391
5002	3415
5002	3557
5002	3781
5002	3863
5002	3890
5002	3973
5002	4000
5002	4044
5002	4048
5002	4273
5002	4279
5002	4367
5002	4368
5002	4377
5002	4422
5002	4432
5002	4448
5002	4576
5002	4586
5002	4604
5002	4635
5002	4724
5002	4781
5002	4920
5002	4939
5002	4963
5002	4966
5002	5074
5002	5113
5002	5244
5002	5302
5002	5473
5002	5490
5002	5689
5002	5713
5002	5739
5002	5838
5002	5849
5002	5962
5002	6011
5002	6017
5002	6021
5002	6045
5002	6082
5002	6108
5002	6109
5002	6161
5002	6184
5002	6201
5002	6214
5002	6246
5002	6267
5002	6293
5002	6308
5002	6311
5002	6357
5002	6397
5002	6423
5002	6428
5002	6503
5002	6583
5002	6658
5002	6718
5002	6731
5002	6753
5002	6780
5002	6799
5002	6809
5002	6827
5002	6925
5002	6958
5002	6979
5002	6991
5002	7086
5002	7112
5002	7124
5002	7273
5002	7353
5002	7374
5002	7400
5002	7432
5002	7464
5002	7483
5002	7538
5002	7570
5002	7656
5002	7673
5002	7692
5002	7708
5002	7726
5002	7763
5002	7766
5002	7982
5002	8010
5002	8070
5002	8082
5002	8133
5002	8180
5002	8199
5002	8236
5002	8264
5002	8295
5002	8343
5002	8352
5002	8355
5002	8387
5002	8404
5002	8406
5002	8459
5002	8492
5002	8501
5002	8617
5002	8621
5002	8636
5002	8669
5002	8685
5002	8686
5002	8719
5002	8769
5002	8776
5002	8779
5002	8801
5002	8810
5002	8843
5002	8851
5002	8857
5002	8890
5002	8915
5002	8922
5002	8942
5002	8964
5002	8971
5002	8974
5002	8975
5002	9042
5002	9066
5002	9081
5002	9103
5002	9105
5002	9107
5002	9111
5002	9128
5002	9138
5002	9165
5002	9175
5002	9292
5002	9353
5002	9360
5002	9392
5002	9394
5002	9428
5002	9432
5002	9445
5002	9448
5002	9456
5002	9495
5002	9505
5002	9525
5002	9530
5002	9550
5002	9554
5002	9590
5002	9599
5002	9606
5002	9610
5002	9630
5002	9666
5002	9699
5002	9725
5002	9736
5002	9745
5002	9753
5002	9762
5002	9777
5002	9797
5002	9829
5002	9830
5002	9863
5002	9957
5002	9958
5002	9975
5002	9981
5002	9993
5002	10006
5002	10018
5002	10020
5002	10101
5002	10105
5002	10119
5002	10127
5002	10213
5002	10220
5002	10242
5002	10271
5002	10278
5002	10316
5002	10348
5002	10362
5002	10366
5002	10372
5002	10384
5002	10430
5002	10440
5002	10447
5002	10466
5002	10482
5002	10496
5002	10501
5002	10601
5002	10604
5002	10711
5002	10714
5002	10724
5002	10753
5002	10791
5002	10813
5002	10857
5002	10874
5002	10879
5002	10922
5002	10945
5002	10958
5002	10965
5002	10975
5002	11030
5002	11057
5002	11097
5002	11107
5002	11131
5002	11133
5002	11154
5002	11178
5002	11198
5002	11207
5002	11217
5002	11259
5002	11345
5002	11350
5002	11384
5002	11425
5002	11438
5002	11468
5002	11479
5002	11485
5002	11495
5002	11502
5002	11537
5002	11574
5002	11590
5002	11609
5002	11610
5002	11613
5002	11659
5002	11692
5002	11738
5002	11768
5002	11950
5002	11961
5002	12009
5002	12020
5002	12028
5002	12043
5002	12099
5002	12129
5002	12143
5002	12163
5002	12178
5002	12183
5002	12194
5002	12199
5002	12271
5002	12293
5002	12392
5002	12422
5002	12482
